#NAME	EP1910	RMT	KJB3	TJR	IB5	ALIDNA	IG7	B314	VS15G	NZC319	FB	E321	KJB23	KJB24	JW	IV	KV	EW	LW	RH	LH	GZ	RJ	LP	DS	MM	MN	BB
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Intestinimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;NA	0	0	0	0	0	0	0	0	0	1	1	3	0	0	2	7	1	2	0	4	3	12	3	0	1	6	0	0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Papillibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2	0	0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminiclostridium	0	0	1	0	0	0	0	0	0	1	0	1	0	0	2	1	0	0	0	0	0	0	1	0	1	1	0	0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminiclostridium 1	1	0	1	0	0	0	0	1	0	0	2	1	1	1	3	263	1	2	0	4	11	24	128	0	0	2	0	0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminiclostridium 9	1	0	0	0	0	0	0	0	0	0	0	1	0	1	2	1	0	0	0	0	0	0	0	0	0	1	0	0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae NK4A214 group	8	0	0	1	0	0	0	0	0	58	0	92	0	0	1	9	0	0	1	1	1	0	2	0	0	25	0	0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-010	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-012	0	1	2	1	8	0	0	1	0	2	3	6	4	3	7	9	4	6	6	3	8	23	1	0	0	23	2	0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-014	0	0	1	0	0	0	0	0	0	1	0	9	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus 1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	4	8	0	0	0	0	0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Saccharofermentans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	13	0	3	0	0	0	0	0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;uncultured	6	6	3	6	15	0	4	6	0	20	2	25	22	34	35	50	8	9	32	40	54	75	14	0	10	134	10	1
Bacteria;Firmicutes;Clostridia;Clostridiales;Syntrophomonadaceae;Syntrophomonas	4	0	0	0	0	0	0	0	0	3	0	10	0	0	0	0	0	0	0	0	1	0	1	0	0	7	0	0
Bacteria;Firmicutes;Clostridia;Clostridiales;uncultured;uncultured bacterium	8	3	0	1	1	0	5	5	0	19	5	31	24	1	21	22	0	0	4	0	16	21	17	0	2	7	3	0
Bacteria;Firmicutes;Clostridia;D8A-2;NA;NA	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;Clostridia;D8A-2;uncultured bacterium;uncultured bacterium	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;Clostridia;DTU014;NA;NA	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
Bacteria;Firmicutes;Clostridia;DTU014;uncultured bacterium;uncultured bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Bacteria;Firmicutes;Clostridia;NA;NA;NA	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;Clostridia;Thermoanaerobacterales;Thermoanaerobacteraceae;NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;[Anaerorhabdus] furcosa group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Erysipelothrix	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Bacteria;Firmicutes;Limnochordia;Limnochordales;Limnochordaceae;NA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;NA;NA;NA;NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;NA;NA;NA;uncultured	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;Negativicutes;Selenomonadales;Acidaminococcaceae;Phascolarctobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	4	0	0
Bacteria;Firmicutes;Negativicutes;Selenomonadales;Acidaminococcaceae;uncultured	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;Negativicutes;Selenomonadales;NA;NA	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Bacteria;Firmicutes;Negativicutes;Selenomonadales;uncultured;uncultured bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Anaerosinus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Anaerovibrio	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Mitsuokella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;uncultured	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Ilyobacter	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;NA	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Propionigenium	0	32	0	0	1	0	7	2	0	0	4	1	26	0	1	1	0	0	1	0	0	0	0	0	0	1	1	0
Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Psychrilyobacter	0	0	0	0	2	0	1	0	0	0	1	0	11	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0
Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Hypnocyclicus	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;uncultured	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Bacteria;Gemmatimonadetes;AKAU4049;NA;NA;NA	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Gemmatimonadetes;BD2-11 terrestrial group;NA;NA;NA	2	5	1	0	1	0	1	2	1	0	0	0	2	2	0	1	1	2	0	2	0	1	0	0	1	0	0	0
Bacteria;Gemmatimonadetes;BD2-11 terrestrial group;uncultured bacterium;uncultured bacterium;uncultured bacterium	19	17	14	26	32	0	13	22	16	1	7	7	26	32	19	14	11	13	4	27	19	54	4	1	9	16	3	5
Bacteria;Gemmatimonadetes;BD2-11 terrestrial group;uncultured organism;uncultured organism;uncultured organism	0	0	1	3	5	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0
Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;uncultured	0	1	6	1	11	0	0	0	0	0	0	0	6	2	0	2	0	0	1	0	2	1	0	0	0	4	1	0
Bacteria;Gemmatimonadetes;MD2902-B12;NA;NA;NA	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0
Bacteria;Gemmatimonadetes;MD2902-B12;uncultured bacterium;uncultured bacterium;uncultured bacterium	0	0	3	2	7	0	1	0	2	3	2	5	5	0	2	3	0	1	0	0	3	0	0	0	0	12	0	0
Bacteria;Gemmatimonadetes;MD2902-B12;uncultured microorganism;uncultured microorganism;uncultured microorganism	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0
Bacteria;Gemmatimonadetes;MD2902-B12;uncultured organism;uncultured organism;uncultured organism	0	0	0	0	4	0	0	0	0	0	0	1	0	1	1	1	2	0	0	3	2	2	0	0	1	0	1	0
Bacteria;Gemmatimonadetes;PAUC43f marine benthic group;NA;NA;NA	0	0	2	4	2	0	0	3	6	0	0	4	3	7	1	3	2	1	1	1	2	3	0	0	0	15	2	0
Bacteria;Gemmatimonadetes;PAUC43f marine benthic group;uncultured bacterium;uncultured bacterium;uncultured bacterium	0	1	6	3	7	0	1	1	0	0	0	1	2	3	2	1	0	3	1	1	2	1	0	0	1	11	0	1
Bacteria;Gemmatimonadetes;S0134 terrestrial group;uncultured bacterium;uncultured bacterium;uncultured bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;GN01;uncultured bacterium;uncultured bacterium;uncultured bacterium;uncultured bacterium	0	0	1	0	1	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Bacteria;Halanaerobiaeota;Halanaerobiia;Halanaerobiales;Halobacteroidaceae;Orenia	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Hydrogenedentes;Hydrogenedentia;Hydrogenedentiales;Hydrogenedensaceae;NA	8	0	3	3	1	0	0	1	9	0	0	2	1	36	10	12	0	0	2	0	5	1	4	0	5	16	0	0
Bacteria;Hydrogenedentes;Hydrogenedentia;Hydrogenedentiales;Hydrogenedensaceae;uncultured bacterium	27	1	5	10	16	0	6	6	9	9	4	7	5	60	12	40	2	2	7	15	12	10	0	0	29	40	2	2
Bacteria;Hydrogenedentes;Hydrogenedentia;Hydrogenedentiales;Hydrogenedensaceae;uncultured Chloroflexi bacterium	4	1	0	0	0	0	2	2	0	24	1	0	1	0	0	0	4	7	0	105	0	0	0	0	1	0	0	0
Bacteria;Hydrogenedentes;Hydrogenedentia;Hydrogenedentiales;Hydrogenedensaceae;uncultured organism	1	0	0	0	0	0	1	0	0	2	0	0	1	4	3	6	0	0	2	8	2	1	2	0	5	4	0	0
Bacteria;Hydrogenedentes;Hydrogenedentia;Hydrogenedentiales;Hydrogenedensaceae;uncultured sediment bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Bacteria;Kiritimatiellaeota;Kiritimatiellae;113B434;uncultured bacterium;uncultured bacterium	8	1	0	0	0	0	0	1	1	3	0	6	0	1	0	1	0	0	0	0	0	3	0	0	0	4	0	0
Bacteria;Kiritimatiellaeota;Kiritimatiellae;Kiritimatiellales;Kiritimatiellaceae;MSBL3	0	0	3	0	1	0	0	2	0	0	0	3	5	2	0	3	0	1	3	3	0	0	1	0	1	6	1	0
Bacteria;Kiritimatiellaeota;Kiritimatiellae;Kiritimatiellales;Kiritimatiellaceae;R76-B128	0	0	8	5	11	0	2	0	3	0	0	7	12	13	1	1	0	2	3	0	0	11	1	0	0	16	1	2
Bacteria;Kiritimatiellaeota;Kiritimatiellae;Kiritimatiellales;Kiritimatiellaceae;uncultured bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Bacteria;Kiritimatiellaeota;Kiritimatiellae;WCHB1-41;NA;NA	0	0	6	2	0	0	1	2	1	3	0	1	6	5	1	6	1	1	1	1	5	0	0	0	0	10	0	0
Bacteria;Kiritimatiellaeota;Kiritimatiellae;WCHB1-41;uncultured bacterium;uncultured bacterium	0	0	24	7	7	0	0	1	1	0	0	2	6	8	0	8	0	0	0	3	3	2	0	0	1	20	0	0
Bacteria;Kiritimatiellaeota;Kiritimatiellae;WCHB1-41;uncultured Kiritimatiellaeota bacterium;uncultured Kiritimatiellaeota bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
Bacteria;Kiritimatiellaeota;Kiritimatiellae;WCHB1-41;uncultured organism;uncultured organism	0	0	0	0	1	0	0	0	1	0	0	2	2	2	0	3	0	0	1	0	1	1	0	0	0	5	0	0
Bacteria;Kiritimatiellaeota;Kiritimatiellae;WCHB1-41;uncultured Verrucomicrobia bacterium;uncultured Verrucomicrobia bacterium	0	0	3	3	0	0	0	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	9	0	0
Bacteria;Latescibacteria;Latescibacteria;Latescibacterales;Latescibacteraceae;Ambiguous_taxa	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Bacteria;Latescibacteria;Latescibacteria;Latescibacterales;Latescibacteraceae;bacterium enrichment culture clone 30(2013)	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Latescibacteria;Latescibacteria;Latescibacterales;Latescibacteraceae;Candidatus Latescibacter	0	0	0	0	0	0	0	0	0	0	0	2	1	2	0	10	1	0	1	2	4	5	0	0	0	4	1	0
Bacteria;Latescibacteria;Latescibacteria;Latescibacterales;Latescibacteraceae;NA	0	1	0	0	1	0	0	0	0	0	0	1	1	1	1	4	0	0	1	0	1	0	1	0	0	5	0	0
Bacteria;Latescibacteria;Latescibacteria;Latescibacterales;Latescibacteraceae;uncultured bacterium	2	4	49	46	17	0	0	16	27	20	5	35	27	147	27	93	0	0	23	0	25	5	17	0	2	303	13	2
Bacteria;Latescibacteria;Latescibacteria;Latescibacterales;Latescibacteraceae;uncultured organism	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0
Bacteria;Latescibacteria;Latescibacteria;Latescibacterales;Latescibacteraceae;uncultured sediment bacterium	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Bacteria;Latescibacteria;NA;NA;NA;NA	2	0	4	2	6	0	0	0	1	4	0	3	0	2	2	2	0	0	1	0	0	0	0	0	1	11	0	0
Bacteria;Latescibacteria;NA;NA;NA;uncultured bacterium	0	1	2	7	3	0	0	3	5	15	0	23	2	23	4	13	0	0	2	0	2	1	0	0	0	92	0	0
Bacteria;Latescibacteria;uncultured bacterium;uncultured bacterium;uncultured bacterium;uncultured bacterium	50	4	42	27	52	0	15	11	18	48	7	132	118	98	69	125	4	8	66	2	62	160	20	1	17	291	21	2
Bacteria;Latescibacteria;uncultured Bacteroidetes bacterium;uncultured Bacteroidetes bacterium;uncultured Bacteroidetes bacterium;uncultured Bacteroidetes bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0
Bacteria;Latescibacteria;uncultured Latescibacteria bacterium;uncultured Latescibacteria bacterium;uncultured Latescibacteria bacterium;uncultured Latescibacteria bacterium	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Latescibacteria;uncultured organism;uncultured organism;uncultured organism;uncultured organism	4	0	0	1	0	0	1	1	2	12	0	20	3	1	2	29	3	4	1	14	12	14	1	0	18	17	0	0
Bacteria;Latescibacteria;uncultured Verrucomicrobia bacterium;uncultured Verrucomicrobia bacterium;uncultured Verrucomicrobia bacterium;uncultured Verrucomicrobia bacterium	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;LCP-89;NA;NA;NA;NA	0	2	0	1	0	0	1	0	0	0	0	0	0	1	2	3	0	2	0	0	0	1	0	0	0	1	0	0
Bacteria;LCP-89;saltmarsh clone LCP-89;saltmarsh clone LCP-89;saltmarsh clone LCP-89;saltmarsh clone LCP-89	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;LCP-89;uncultured bacterium;uncultured bacterium;uncultured bacterium;uncultured bacterium	3	1	14	8	15	0	1	5	3	17	0	40	10	20	22	196	19	29	16	2	28	26	19	0	12	173	4	0
Bacteria;LCP-89;uncultured candidate division KSB1 bacterium;uncultured candidate division KSB1 bacterium;uncultured candidate division KSB1 bacterium;uncultured candidate division KSB1 bacterium	0	8	0	0	0	0	0	1	0	0	3	1	5	0	2	1	1	0	0	0	0	1	0	0	1	0	0	0
Bacteria;LCP-89;uncultured Deferribacteres bacterium;uncultured Deferribacteres bacterium;uncultured Deferribacteres bacterium;uncultured Deferribacteres bacterium	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
Bacteria;Lentisphaerae;Lentisphaeria;NA;NA;NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Bacteria;Lentisphaerae;Lentisphaeria;Victivallales;Arctic95B-14;Ambiguous_taxa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Lentisphaerae;Lentisphaeria;Victivallales;Arctic95B-14;NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
Bacteria;Lentisphaerae;Lentisphaeria;Victivallales;Arctic95B-14;uncultured bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0
Bacteria;Lentisphaerae;Lentisphaeria;Victivallales;BD2-3;NA	0	0	2	0	1	0	0	0	0	0	0	0	2	1	0	0	1	0	2	1	1	1	0	0	3	0	0	0
Bacteria;Lentisphaerae;Lentisphaeria;Victivallales;BD2-3;uncultured bacterium	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Lentisphaerae;Lentisphaeria;Victivallales;GWF2-44-16;uncultured bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
Bacteria;Lentisphaerae;Lentisphaeria;Victivallales;NA;NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	2	0	0	0	0	2	0	0
Bacteria;Lentisphaerae;Lentisphaeria;Victivallales;NA;uncultured bacterium	0	0	0	0	1	0	0	0	0	0	0	3	0	0	3	1	0	1	0	1	3	0	0	0	0	2	0	0
Bacteria;Lentisphaerae;Lentisphaeria;Victivallales;NA;uncultured organism	0	0	0	0	2	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	4	0	0
Bacteria;Lentisphaerae;Lentisphaeria;Victivallales;PRD18C08;NA	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	4	0	0	0	0	0	0	0	0	0	1	0	0
Bacteria;Lentisphaerae;Lentisphaeria;Victivallales;PRD18C08;uncultured Lentisphaerae bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	21	0	0	1	0	4	0	3	0	1	1	0	0
Bacteria;Lentisphaerae;Lentisphaeria;Victivallales;SBYX-4944;uncultured organism	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0
Bacteria;Lentisphaerae;Lentisphaeria;Victivallales;SBZC-4624;uncultured organism	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	2	1	0	3	0	0	0	4	4	0	0
Bacteria;Lentisphaerae;Lentisphaeria;Victivallales;uncultured bacterium;uncultured bacterium	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	3	0	0
Bacteria;Lentisphaerae;Lentisphaeria;Victivallales;Victivallaceae;uncultured bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Lentisphaerae;NA;NA;NA;NA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Bacteria;Lentisphaerae;NA;NA;NA;uncultured bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Bacteria;Lentisphaerae;Oligosphaeria;NA;NA;NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	1	0	0	0
Bacteria;Lentisphaerae;Oligosphaeria;NA;NA;uncultured bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0
Bacteria;Lentisphaerae;Oligosphaeria;NA;NA;uncultured organism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Bacteria;Lentisphaerae;Oligosphaeria;Oligosphaerales;Lenti-02;NA	0	1	3	1	4	0	0	0	0	1	0	5	9	3	27	56	2	1	2	1	22	2	0	0	0	11	1	0
Bacteria;Lentisphaerae;Oligosphaeria;Oligosphaerales;Lenti-02;uncultured bacterium	0	0	0	0	1	0	1	0	0	1	0	2	1	0	0	7	3	1	1	0	6	1	4	0	1	4	2	0
Bacteria;Lentisphaerae;Oligosphaeria;Oligosphaerales;Lenti-02;uncultured Lentisphaerae bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Bacteria;Lentisphaerae;Oligosphaeria;Oligosphaerales;Lenti-02;uncultured organism	0	0	1	4	1	0	0	1	1	1	1	15	6	3	3	11	1	1	2	0	3	6	1	0	0	19	1	0
Bacteria;Lentisphaerae;Oligosphaeria;Oligosphaerales;NA;NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
Bacteria;Lentisphaerae;Oligosphaeria;Oligosphaerales;NA;uncultured bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Bacteria;Lentisphaerae;Oligosphaeria;Oligosphaerales;Oligosphaeraceae;NA	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
Bacteria;Lentisphaerae;Oligosphaeria;Oligosphaerales;Oligosphaeraceae;SBZC-1223	0	1	0	0	0	0	0	0	0	0	0	0	4	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0
Bacteria;Lentisphaerae;Oligosphaeria;P.palmC41;uncultured bacterium;uncultured bacterium	1	1	3	2	0	0	1	0	0	1	0	4	3	0	4	8	2	0	1	4	7	3	0	0	10	6	0	0
Bacteria;Lentisphaerae;Oligosphaeria;SS1-B-02-17;NA;NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	5	0	0	0	0	4	0	0	0
Bacteria;Lentisphaerae;Oligosphaeria;SS1-B-02-17;NA;uncultured bacterium	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
Bacteria;Lentisphaerae;Oligosphaeria;SS1-B-02-17;uncultured bacterium;uncultured bacterium	0	1	0	0	0	0	0	1	0	0	0	0	2	0	0	3	0	0	0	5	1	1	0	0	0	0	0	0
Bacteria;Lentisphaerae;Oligosphaeria;SS1-B-02-17;uncultured Lentisphaerae bacterium;uncultured Lentisphaerae bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	8	0	0	0	0	0	34	4	2	0
Bacteria;Lentisphaerae;Oligosphaeria;SS1-B-02-17;uncultured organism;uncultured organism	0	0	3	0	2	0	0	4	0	0	1	0	6	0	0	5	2	3	6	0	0	3	0	0	7	0	1	0
Bacteria;Margulisbacteria;Candidatus Margulisbacteria bacterium GWF2_35_9;Candidatus Margulisbacteria bacterium GWF2_35_9;Candidatus Margulisbacteria bacterium GWF2_35_9;Candidatus Margulisbacteria bacterium GWF2_35_9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	1	0	0
Bacteria;Margulisbacteria;NA;NA;NA;NA	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	7	0	0	0
Bacteria;Margulisbacteria;uncultured bacterium;uncultured bacterium;uncultured bacterium;uncultured bacterium	0	0	0	3	1	0	0	0	0	2	0	3	1	0	0	1	0	0	0	0	0	0	0	0	3	7	0	0
Bacteria;Margulisbacteria;uncultured organism;uncultured organism;uncultured organism;uncultured organism	0	0	1	0	1	0	0	0	0	6	0	3	0	1	1	1	0	0	1	0	5	2	1	0	1	3	0	0
Bacteria;Marinimicrobia (SAR406 clade);NA;NA;NA;NA	0	1	0	1	1	0	0	1	0	0	0	0	1	0	0	2	0	0	0	3	1	0	0	0	1	1	0	0
Bacteria;Marinimicrobia (SAR406 clade);uncultured bacterium;uncultured bacterium;uncultured bacterium;uncultured bacterium	0	0	3	3	1	0	1	2	0	3	0	3	2	1	3	8	1	0	2	0	0	0	2	0	0	7	0	0
Bacteria;Marinimicrobia (SAR406 clade);uncultured marine bacterium;uncultured marine bacterium;uncultured marine bacterium;uncultured marine bacterium	0	0	0	0	0	0	2	0	0	0	1	0	3	1	1	1	0	0	1	0	0	0	0	0	0	3	0	0
Bacteria;Marinimicrobia (SAR406 clade);uncultured organism;uncultured organism;uncultured organism;uncultured organism	0	0	0	0	0	0	0	0	0	1	0	0	0	1	4	15	0	0	1	0	3	1	5	0	0	2	0	0
